trait	rate	count_of_total	count_of_resigned	lower	upper	width
[主体性]-plus-[社交性]	1.0	1.0	1.0	65.37373737373737	69.97979797979798	4.606060606060609
[主体性]-plus-[社交性]	0.5	2.0	1.0	64.60606060606061	69.21212121212122	4.606060606060609
[主体性]-plus-[社交性]	0.5	2.0	1.0	130.62626262626262	134.46464646464648	3.838383838383862
[主体性]-plus-[社交性]	1.0	1.0	1.0	65.37373737373737	69.21212121212122	3.838383838383848
[主体性]-plus-[社交性]	1.0	1.0	1.0	64.60606060606061	68.44444444444444	3.838383838383834
[主体性]-plus-[社交性]	1.0	1.0	1.0	129.85858585858585	133.6969696969697	3.838383838383834
[主体性]-plus-[社交性]	0.5	2.0	1.0	131.39393939393938	134.46464646464648	3.070707070707101
[主体性]-plus-[社交性]	1.0	1.0	1.0	64.60606060606061	67.67676767676768	3.0707070707070727
[主体性]-plus-[社交性]	1.0	1.0	1.0	130.62626262626262	133.6969696969697	3.0707070707070727
[主体性]-plus-[社交性]	0.5	2.0	1.0	120.64646464646464	122.94949494949495	2.3030303030303116
[主体性]-plus-[社交性]	1.0	1.0	1.0	131.39393939393938	133.6969696969697	2.3030303030303116
[主体性]-plus-[社交性]	0.5	2.0	1.0	132.16161616161617	134.46464646464648	2.3030303030303116
[主体性]-plus-[社交性]	1.0	1.0	1.0	64.60606060606061	66.9090909090909	2.3030303030302974
[主体性]-plus-[社交性]	1.0	2.0	2.0	118.34343434343434	120.64646464646464	2.3030303030302974
[主体性]-plus-[社交性]	0.6666666666666666	3.0	2.0	92.24242424242425	94.54545454545453	2.303030303030283
[主体性]-plus-[社交性]	1.0	1.0	1.0	132.92929292929293	134.46464646464648	1.5353535353535506
[主体性]-plus-[社交性]	0.5	2.0	1.0	120.64646464646464	122.18181818181819	1.5353535353535506
[主体性]-plus-[社交性]	0.5	4.0	2.0	86.86868686868686	88.4040404040404	1.5353535353535364
[主体性]-plus-[社交性]	1.0	1.0	1.0	64.60606060606061	66.14141414141415	1.5353535353535364
[主体性]-plus-[社交性]	1.0	1.0	1.0	132.16161616161617	133.6969696969697	1.5353535353535221
[決断性]-plus-[社交性]	0.5	2.0	1.0	65.77777777777777	68.88888888888889	3.1111111111111143
[決断性]-plus-[社交性]	0.5	2.0	1.0	65.77777777777777	68.11111111111111	2.333333333333343
[決断性]-plus-[社交性]	0.5	2.0	1.0	74.33333333333333	76.66666666666667	2.333333333333343
[決断性]-plus-[社交性]	1.0	1.0	1.0	66.55555555555556	68.88888888888889	2.3333333333333286
[決断性]-plus-[社交性]	1.0	4.0	4.0	108.55555555555556	110.88888888888889	2.3333333333333286
[決断性]-plus-[社交性]	1.0	2.0	2.0	119.44444444444444	121.77777777777777	2.3333333333333286
[決断性]-plus-[社交性]	1.0	1.0	1.0	66.55555555555556	68.11111111111111	1.5555555555555571
[決断性]-plus-[社交性]	0.5	2.0	1.0	75.11111111111111	76.66666666666667	1.5555555555555571
[決断性]-plus-[社交性]	1.0	1.0	1.0	89.88888888888889	91.44444444444444	1.5555555555555571
[決断性]-plus-[社交性]	0.75	4.0	3.0	108.55555555555556	110.11111111111111	1.5555555555555571
[決断性]-plus-[社交性]	1.0	2.0	2.0	120.22222222222223	121.77777777777777	1.555555555555543
[活動性]-plus-[慎重性]	0.5	2.0	1.0	74.78787878787878	80.74747474747474	5.9595959595959584
[活動性]-plus-[慎重性]	0.5	2.0	1.0	74.78787878787878	80.15151515151516	5.363636363636374
[活動性]-plus-[慎重性]	0.5	2.0	1.0	75.38383838383838	80.74747474747474	5.36363636363636
[活動性]-plus-[慎重性]	0.5	2.0	1.0	75.38383838383838	80.15151515151516	4.767676767676775
[活動性]-plus-[慎重性]	0.5	2.0	1.0	74.78787878787878	79.55555555555556	4.767676767676775
[活動性]-plus-[慎重性]	1.0	1.0	1.0	75.97979797979798	80.74747474747474	4.767676767676761
[活動性]-plus-[慎重性]	1.0	1.0	1.0	75.97979797979798	80.15151515151516	4.171717171717177
[活動性]-plus-[慎重性]	0.5	2.0	1.0	75.38383838383838	79.55555555555556	4.171717171717177
[活動性]-plus-[慎重性]	0.5	2.0	1.0	74.78787878787878	78.95959595959596	4.171717171717177
[活動性]-plus-[慎重性]	1.0	1.0	1.0	75.97979797979798	79.55555555555556	3.575757575757578
[活動性]-plus-[慎重性]	0.5	2.0	1.0	75.38383838383838	78.95959595959596	3.575757575757578
[活動性]-plus-[慎重性]	0.5	2.0	1.0	73.0	76.57575757575758	3.575757575757578
[活動性]-plus-[慎重性]	0.5	2.0	1.0	74.78787878787878	78.36363636363636	3.575757575757578
[活動性]-plus-[慎重性]	1.0	1.0	1.0	75.97979797979798	78.95959595959596	2.9797979797979792
[活動性]-plus-[慎重性]	0.5	2.0	1.0	75.38383838383838	78.36363636363636	2.9797979797979792
[活動性]-plus-[慎重性]	0.5	2.0	1.0	73.5959595959596	76.57575757575758	2.9797979797979792
[活動性]-plus-[慎重性]	0.5	2.0	1.0	74.78787878787878	77.76767676767676	2.9797979797979792
[活動性]-plus-[慎重性]	0.8	5.0	4.0	110.54545454545453	112.92929292929293	2.3838383838383947
[活動性]-plus-[慎重性]	0.5	2.0	1.0	74.78787878787878	77.17171717171718	2.3838383838383947
[活動性]-plus-[慎重性]	1.0	1.0	1.0	75.97979797979798	78.36363636363636	2.3838383838383805
[活動性]-plus-[慎重性]	0.5	2.0	1.0	75.38383838383838	77.76767676767676	2.3838383838383805
[活動性]-plus-[慎重性]	0.6	5.0	3.0	97.43434343434343	99.81818181818181	2.3838383838383805
[活動性]-plus-[慎重性]	0.5	8.0	4.0	100.41414141414141	102.79797979797979	2.3838383838383805
[活動性]-plus-[慎重性]	0.5	2.0	1.0	122.46464646464646	124.84848484848484	2.3838383838383805
[活動性]-plus-[慎重性]	0.5	2.0	1.0	74.1919191919192	76.57575757575758	2.3838383838383805
[活動性]-plus-[慎重性]	1.0	1.0	1.0	85.51515151515152	87.8989898989899	2.3838383838383805
[活動性]-plus-[慎重性]	0.5	2.0	1.0	86.7070707070707	88.4949494949495	1.787878787878796
[活動性]-plus-[慎重性]	0.5	2.0	1.0	123.65656565656565	125.44444444444444	1.787878787878796
[活動性]-plus-[慎重性]	0.5	2.0	1.0	75.38383838383838	77.17171717171718	1.787878787878796
[活動性]-plus-[慎重性]	1.0	1.0	1.0	74.78787878787878	76.57575757575758	1.787878787878796
[活動性]-plus-[慎重性]	1.0	1.0	1.0	86.11111111111111	87.8989898989899	1.7878787878787818
[活動性]-plus-[慎重性]	0.6	5.0	3.0	98.03030303030303	99.81818181818181	1.7878787878787818
[活動性]-plus-[慎重性]	0.6666666666666666	3.0	2.0	114.71717171717171	116.50505050505049	1.7878787878787818
[活動性]-plus-[慎重性]	0.5	2.0	1.0	122.46464646464646	124.25252525252525	1.7878787878787818
[活動性]-plus-[慎重性]	0.5	2.0	1.0	123.06060606060606	124.84848484848484	1.7878787878787818
[活動性]-plus-[慎重性]	1.0	1.0	1.0	75.97979797979798	77.76767676767676	1.7878787878787818
[活動性]-plus-[慎重性]	0.5	2.0	1.0	87.3030303030303	88.4949494949495	1.1919191919191974
[活動性]-plus-[慎重性]	1.0	1.0	1.0	75.97979797979798	77.17171717171718	1.1919191919191974
[活動性]-plus-[慎重性]	1.0	1.0	1.0	75.38383838383838	76.57575757575758	1.1919191919191974
[活動性]-plus-[慎重性]	0.5	2.0	1.0	123.06060606060606	124.25252525252525	1.1919191919191832
[社交性]-plus-[慎重性]	0.5	2.0	1.0	128.72727272727275	136.0	7.272727272727252
[社交性]-plus-[慎重性]	0.5	2.0	1.0	128.72727272727275	135.27272727272728	6.5454545454545325
[社交性]-plus-[慎重性]	0.5	2.0	1.0	128.72727272727275	134.54545454545456	5.818181818181813
[社交性]-plus-[慎重性]	0.5	2.0	1.0	128.72727272727275	133.8181818181818	5.090909090909065
[社交性]-plus-[慎重性]	0.5	2.0	1.0	128.72727272727275	133.0909090909091	4.3636363636363455
[社交性]-plus-[慎重性]	0.5	2.0	1.0	128.72727272727275	132.36363636363637	3.636363636363626
[社交性]-plus-[慎重性]	0.5	2.0	1.0	128.72727272727275	131.63636363636363	2.909090909090878
[社交性]-plus-[慎重性]	1.0	4.0	4.0	117.81818181818181	120.0	2.181818181818187
[社交性]-plus-[慎重性]	0.6666666666666666	3.0	2.0	83.63636363636364	85.81818181818181	2.1818181818181728
[社交性]-plus-[慎重性]	1.0	2.0	2.0	110.54545454545455	112.72727272727272	2.1818181818181728
[社交性]-plus-[慎重性]	1.0	1.0	1.0	128.72727272727275	130.9090909090909	2.1818181818181586
[社交性]-plus-[慎重性]	0.5	2.0	1.0	114.9090909090909	116.36363636363637	1.4545454545454675
[社交性]-plus-[慎重性]	0.5	4.0	2.0	117.81818181818181	119.27272727272728	1.4545454545454675
[社交性]-plus-[慎重性]	1.0	2.0	2.0	111.27272727272728	112.72727272727272	1.454545454545439
[社交性]-plus-[慎重性]	0.5	2.0	1.0	128.0	129.45454545454544	1.454545454545439
[社交性]-plus-[慎重性]	1.0	1.0	1.0	128.72727272727275	130.1818181818182	1.454545454545439
[新奇性]-plus-[慎重性]	0.5	2.0	1.0	73.78787878787878	77.95959595959596	4.171717171717177
[新奇性]-plus-[慎重性]	0.5	4.0	2.0	121.46464646464646	125.63636363636363	4.171717171717162
[新奇性]-plus-[慎重性]	0.5	2.0	1.0	123.84848484848484	127.42424242424242	3.575757575757578
[新奇性]-plus-[慎重性]	0.5	2.0	1.0	72.0	75.57575757575758	3.575757575757578
[新奇性]-plus-[慎重性]	0.5	4.0	2.0	121.46464646464646	125.04040404040404	3.575757575757578
[新奇性]-plus-[慎重性]	0.5	2.0	1.0	73.78787878787878	77.36363636363636	3.575757575757578
[新奇性]-plus-[慎重性]	1.0	1.0	1.0	123.84848484848484	126.82828282828282	2.9797979797979792
[新奇性]-plus-[慎重性]	0.5	2.0	1.0	72.5959595959596	75.57575757575758	2.9797979797979792
[新奇性]-plus-[慎重性]	0.5	4.0	2.0	121.46464646464646	124.44444444444444	2.9797979797979792
[新奇性]-plus-[慎重性]	0.5	2.0	1.0	73.78787878787878	76.76767676767676	2.9797979797979792
[新奇性]-plus-[慎重性]	0.5	2.0	1.0	72.0	74.97979797979798	2.9797979797979792
[新奇性]-plus-[慎重性]	0.8333333333333334	6.0	5.0	106.56565656565655	108.94949494949495	2.3838383838383947
[新奇性]-plus-[慎重性]	0.5	2.0	1.0	73.78787878787878	76.17171717171718	2.3838383838383947
[新奇性]-plus-[慎重性]	1.0	1.0	1.0	123.84848484848484	126.23232323232322	2.3838383838383805
[新奇性]-plus-[慎重性]	1.0	1.0	1.0	121.46464646464646	123.84848484848484	2.3838383838383805
[新奇性]-plus-[慎重性]	0.5	2.0	1.0	72.0	74.38383838383838	2.3838383838383805
[新奇性]-plus-[慎重性]	0.5454545454545454	11.0	6.0	99.41414141414141	101.79797979797979	2.3838383838383805
[新奇性]-plus-[慎重性]	0.5	2.0	1.0	73.1919191919192	75.57575757575758	2.3838383838383805
[新奇性]-plus-[慎重性]	0.5	2.0	1.0	72.5959595959596	74.97979797979798	2.3838383838383805
[新奇性]-plus-[慎重性]	0.5	6.0	3.0	106.56565656565655	108.35353535353535	1.787878787878796
[新奇性]-plus-[慎重性]	0.6666666666666666	3.0	2.0	116.69696969696969	118.48484848484848	1.787878787878796
[新奇性]-plus-[慎重性]	0.5	2.0	1.0	79.74747474747474	81.53535353535354	1.787878787878796
[新奇性]-plus-[慎重性]	0.5	6.0	3.0	107.16161616161617	108.94949494949495	1.7878787878787818
[新奇性]-plus-[慎重性]	1.0	1.0	1.0	121.46464646464646	123.25252525252525	1.7878787878787818
[新奇性]-plus-[慎重性]	0.5	2.0	1.0	73.1919191919192	74.97979797979798	1.7878787878787818
[新奇性]-plus-[慎重性]	0.5	2.0	1.0	72.5959595959596	74.38383838383838	1.7878787878787818
[新奇性]-plus-[慎重性]	0.5	2.0	1.0	80.34343434343434	81.53535353535354	1.1919191919191974
[新奇性]-plus-[慎重性]	0.5	2.0	1.0	73.1919191919192	74.38383838383838	1.1919191919191832
[固執性]-plus-[慎重性]	0.5	2.0	1.0	48.0	64.0	16.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	49.0	64.0	15.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	50.0	64.0	14.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	51.0	64.0	13.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	52.0	64.0	12.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	53.0	64.0	11.0
[固執性]-plus-[慎重性]	0.5	4.0	2.0	135.0	146.0	11.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	54.0	64.0	10.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	137.0	147.0	10.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	136.0	146.0	10.0
[固執性]-plus-[慎重性]	1.0	1.0	1.0	137.0	146.0	9.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	138.0	147.0	9.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	55.0	64.0	9.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	56.0	64.0	8.0
[固執性]-plus-[慎重性]	1.0	1.0	1.0	138.0	146.0	8.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	139.0	147.0	8.0
[固執性]-plus-[慎重性]	1.0	1.0	1.0	139.0	146.0	7.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	140.0	147.0	7.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	57.0	64.0	7.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	141.0	147.0	6.0
[固執性]-plus-[慎重性]	1.0	1.0	1.0	140.0	146.0	6.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	58.0	64.0	6.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	59.0	64.0	5.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	142.0	147.0	5.0
[固執性]-plus-[慎重性]	1.0	1.0	1.0	141.0	146.0	5.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	60.0	64.0	4.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	143.0	147.0	4.0
[固執性]-plus-[慎重性]	1.0	1.0	1.0	142.0	146.0	4.0
[固執性]-plus-[慎重性]	1.0	1.0	1.0	143.0	146.0	3.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	133.0	136.0	3.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	126.0	129.0	3.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	61.0	64.0	3.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	144.0	147.0	3.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	135.0	137.0	2.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	134.0	136.0	2.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	114.0	116.0	2.0
[固執性]-plus-[慎重性]	0.5	6.0	3.0	108.0	110.0	2.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	86.0	88.0	2.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	76.0	78.0	2.0
[固執性]-plus-[慎重性]	0.5	2.0	1.0	62.0	64.0	2.0
[固執性]-plus-[慎重性]	1.0	1.0	1.0	144.0	146.0	2.0
[主体性]-plus-[慎重性]	0.5	4.0	2.0	128.57575757575756	133.73737373737373	5.161616161616166
[主体性]-plus-[慎重性]	0.6666666666666666	3.0	2.0	128.57575757575756	133.0	4.424242424242436
[主体性]-plus-[慎重性]	0.5	2.0	1.0	129.3131313131313	133.73737373737373	4.424242424242436
[主体性]-plus-[慎重性]	1.0	1.0	1.0	129.3131313131313	133.0	3.6868686868687064
[主体性]-plus-[慎重性]	0.6666666666666666	3.0	2.0	128.57575757575756	132.26262626262627	3.6868686868687064
[主体性]-plus-[慎重性]	0.5	2.0	1.0	130.05050505050505	133.73737373737373	3.686868686868678
[主体性]-plus-[慎重性]	0.6666666666666666	3.0	2.0	128.57575757575756	131.52525252525254	2.9494949494949765
[主体性]-plus-[慎重性]	1.0	1.0	1.0	129.3131313131313	132.26262626262627	2.9494949494949765
[主体性]-plus-[慎重性]	0.5	2.0	1.0	123.41414141414141	126.36363636363636	2.949494949494948
[主体性]-plus-[慎重性]	1.0	1.0	1.0	130.78787878787878	133.73737373737373	2.949494949494948
[主体性]-plus-[慎重性]	1.0	1.0	1.0	130.05050505050505	133.0	2.949494949494948
[主体性]-plus-[慎重性]	0.5	2.0	1.0	126.36363636363636	129.3131313131313	2.949494949494934
[主体性]-plus-[慎重性]	1.0	1.0	1.0	129.3131313131313	131.52525252525254	2.2121212121212466
[主体性]-plus-[慎重性]	1.0	1.0	1.0	123.41414141414141	125.62626262626263	2.212121212121218
[主体性]-plus-[慎重性]	1.0	1.0	1.0	130.05050505050505	132.26262626262627	2.212121212121218
[主体性]-plus-[慎重性]	0.6666666666666666	3.0	2.0	73.27272727272727	75.48484848484848	2.212121212121218
[主体性]-plus-[慎重性]	0.5	2.0	1.0	128.57575757575756	130.78787878787878	2.212121212121218
[主体性]-plus-[慎重性]	0.5	4.0	2.0	72.53535353535354	74.74747474747474	2.212121212121204
[主体性]-plus-[慎重性]	1.0	1.0	1.0	117.51515151515152	119.72727272727272	2.212121212121204
[主体性]-plus-[慎重性]	1.5	2.0	3.0	103.5050505050505	105.71717171717171	2.212121212121204
[主体性]-plus-[慎重性]	0.5	2.0	1.0	75.48484848484848	77.69696969696969	2.212121212121204
[主体性]-plus-[慎重性]	0.5	2.0	1.0	127.1010101010101	129.3131313131313	2.2121212121211897
[主体性]-plus-[慎重性]	0.5	2.0	1.0	113.82828282828282	115.30303030303031	1.4747474747474882
[主体性]-plus-[慎重性]	1.0	1.0	1.0	130.05050505050505	131.52525252525254	1.4747474747474882
[主体性]-plus-[慎重性]	0.5	2.0	1.0	128.57575757575756	130.05050505050505	1.4747474747474882
[主体性]-plus-[慎重性]	0.5	2.0	1.0	118.98989898989899	120.46464646464646	1.474747474747474
[主体性]-plus-[慎重性]	0.5	2.0	1.0	127.83838383838383	129.3131313131313	1.4747474747474598
[主体性]-plus-[慎重性]	1.0	1.0	1.0	118.25252525252526	119.72727272727272	1.4747474747474598
[主体性]-plus-[慎重性]	1.0	2.0	2.0	104.24242424242425	105.71717171717171	1.4747474747474598
[決断性]-plus-[慎重性]	0.6666666666666666	3.0	2.0	65.27272727272727	70.92929292929293	5.656565656565661
[決断性]-plus-[慎重性]	0.5	4.0	2.0	63.656565656565654	69.31313131313131	5.656565656565654
[決断性]-plus-[慎重性]	0.6666666666666666	3.0	2.0	65.27272727272727	70.12121212121212	4.848484848484858
[決断性]-plus-[慎重性]	0.5	4.0	2.0	63.656565656565654	68.5050505050505	4.848484848484851
[決断性]-plus-[慎重性]	0.6666666666666666	3.0	2.0	64.46464646464646	69.31313131313131	4.848484848484844
[決断性]-plus-[慎重性]	0.5	2.0	1.0	129.91919191919192	134.76767676767676	4.848484848484844
[決断性]-plus-[慎重性]	0.6666666666666666	3.0	2.0	64.46464646464646	68.5050505050505	4.0404040404040416
[決断性]-plus-[慎重性]	2.0	1.0	2.0	65.27272727272727	69.31313131313131	4.0404040404040416
[決断性]-plus-[慎重性]	0.5	2.0	1.0	129.91919191919192	133.95959595959596	4.0404040404040416
[決断性]-plus-[慎重性]	0.5	2.0	1.0	127.4949494949495	131.53535353535352	4.040404040404027
[決断性]-plus-[慎重性]	2.0	1.0	2.0	65.27272727272727	68.5050505050505	3.232323232323239
[決断性]-plus-[慎重性]	0.5	2.0	1.0	64.46464646464646	67.6969696969697	3.232323232323239
[決断性]-plus-[慎重性]	0.5	2.0	1.0	129.91919191919192	133.15151515151516	3.232323232323239
[決断性]-plus-[慎重性]	1.0	1.0	1.0	66.08080808080808	69.31313131313131	3.2323232323232247
[決断性]-plus-[慎重性]	0.5	2.0	1.0	67.6969696969697	70.92929292929293	3.2323232323232247
[決断性]-plus-[慎重性]	0.5	2.0	1.0	127.4949494949495	130.72727272727272	3.2323232323232247
[決断性]-plus-[慎重性]	0.5	4.0	2.0	122.64646464646465	125.87878787878788	3.2323232323232247
[決断性]-plus-[慎重性]	0.5	2.0	1.0	128.3030303030303	131.53535353535352	3.2323232323232105
[決断性]-plus-[慎重性]	0.5	2.0	1.0	129.91919191919192	132.34343434343435	2.4242424242424363
[決断性]-plus-[慎重性]	1.0	1.0	1.0	123.45454545454545	125.87878787878788	2.424242424242422
[決断性]-plus-[慎重性]	0.5	6.0	3.0	93.55555555555556	95.97979797979798	2.424242424242422
[決断性]-plus-[慎重性]	0.5	4.0	2.0	89.51515151515152	91.93939393939394	2.424242424242422
[決断性]-plus-[慎重性]	1.0	1.0	1.0	78.20202020202021	80.62626262626263	2.424242424242422
[決断性]-plus-[慎重性]	0.5	2.0	1.0	67.6969696969697	70.12121212121212	2.424242424242422
[決断性]-plus-[慎重性]	1.0	1.0	1.0	66.88888888888889	69.31313131313131	2.424242424242422
[決断性]-plus-[慎重性]	1.0	1.0	1.0	66.08080808080808	68.5050505050505	2.424242424242422
[決断性]-plus-[慎重性]	0.5	2.0	1.0	64.46464646464646	66.88888888888889	2.424242424242422
[決断性]-plus-[慎重性]	0.5	6.0	3.0	107.2929292929293	109.71717171717171	2.424242424242408
[決断性]-plus-[慎重性]	0.5	2.0	1.0	128.3030303030303	130.72727272727272	2.424242424242408
[決断性]-plus-[慎重性]	0.5	2.0	1.0	129.11111111111111	131.53535353535352	2.424242424242408
[決断性]-plus-[慎重性]	0.6666666666666666	3.0	2.0	86.28282828282829	88.7070707070707	2.424242424242408
[決断性]-plus-[慎重性]	0.5	4.0	2.0	87.8989898989899	89.51515151515152	1.6161616161616195
[決断性]-plus-[慎重性]	1.0	1.0	1.0	121.83838383838383	123.45454545454545	1.6161616161616195
[決断性]-plus-[慎重性]	0.5	2.0	1.0	64.46464646464646	66.08080808080808	1.6161616161616195
[決断性]-plus-[慎重性]	1.0	1.0	1.0	66.88888888888889	68.5050505050505	1.6161616161616195
[決断性]-plus-[慎重性]	0.6666666666666666	3.0	2.0	87.0909090909091	88.7070707070707	1.6161616161616053
[決断性]-plus-[慎重性]	0.5	2.0	1.0	129.11111111111111	130.72727272727272	1.6161616161616053
[活動性]-plus-[新奇性]	0.5	2.0	1.0	59.84848484848485	62.75757575757576	2.9090909090909065
[活動性]-plus-[新奇性]	0.5	2.0	1.0	85.06060606060606	87.96969696969697	2.9090909090909065
[活動性]-plus-[新奇性]	0.5	6.0	3.0	117.06060606060606	119.96969696969697	2.9090909090909065
[活動性]-plus-[新奇性]	0.5	6.0	3.0	116.0909090909091	119.0	2.9090909090909065
[活動性]-plus-[新奇性]	1.0	1.0	1.0	135.4848484848485	138.39393939393938	2.909090909090878
[活動性]-plus-[新奇性]	0.5	4.0	2.0	104.45454545454545	106.3939393939394	1.9393939393939519
[活動性]-plus-[新奇性]	1.0	1.0	1.0	79.24242424242425	81.18181818181819	1.9393939393939377
[活動性]-plus-[新奇性]	0.5	2.0	1.0	86.03030303030303	87.96969696969697	1.9393939393939377
[活動性]-plus-[新奇性]	0.6666666666666666	6.0	4.0	91.84848484848484	93.78787878787878	1.9393939393939377
[活動性]-plus-[新奇性]	0.5	2.0	1.0	60.81818181818182	62.75757575757576	1.9393939393939377
[活動性]-plus-[新奇性]	0.5	4.0	2.0	100.57575757575758	102.51515151515152	1.9393939393939377
[活動性]-plus-[新奇性]	0.5	2.0	1.0	114.15151515151516	116.0909090909091	1.9393939393939377
[活動性]-plus-[新奇性]	1.0	1.0	1.0	72.45454545454545	74.39393939393939	1.9393939393939377
[活動性]-plus-[新奇性]	0.5	2.0	1.0	61.78787878787879	63.72727272727273	1.9393939393939377
[活動性]-plus-[新奇性]	0.5	6.0	3.0	118.03030303030303	119.96969696969697	1.9393939393939377
[活動性]-plus-[新奇性]	1.0	1.0	1.0	135.4848484848485	137.42424242424244	1.9393939393939377
[活動性]-plus-[新奇性]	1.5	2.0	3.0	94.75757575757575	96.69696969696969	1.9393939393939377
[社交性]-plus-[新奇性]	1.0	1.0	1.0	69.18181818181819	72.77777777777777	3.5959595959595845
[社交性]-plus-[新奇性]	0.5	2.0	1.0	135.70707070707073	139.3030303030303	3.5959595959595845
[社交性]-plus-[新奇性]	0.5	2.0	1.0	136.60606060606062	140.2020202020202	3.5959595959595845
[社交性]-plus-[新奇性]	1.0	1.0	1.0	69.18181818181819	71.87878787878788	2.6969696969696884
[社交性]-plus-[新奇性]	1.0	1.0	1.0	70.08080808080808	72.77777777777777	2.6969696969696884
[社交性]-plus-[新奇性]	0.5	2.0	1.0	78.17171717171718	80.86868686868686	2.6969696969696884
[社交性]-plus-[新奇性]	0.5	4.0	2.0	95.25252525252526	97.94949494949495	2.6969696969696884
[社交性]-plus-[新奇性]	0.5	2.0	1.0	135.70707070707073	138.40404040404042	2.6969696969696884
[社交性]-plus-[新奇性]	1.0	1.0	1.0	136.60606060606062	139.3030303030303	2.6969696969696884
[社交性]-plus-[新奇性]	1.0	1.0	1.0	137.50505050505052	140.2020202020202	2.6969696969696884
[社交性]-plus-[新奇性]	1.0	1.0	1.0	70.08080808080808	71.87878787878788	1.7979797979797922
[社交性]-plus-[新奇性]	0.5	2.0	1.0	79.07070707070707	80.86868686868686	1.7979797979797922
[社交性]-plus-[新奇性]	0.5	2.0	1.0	88.95959595959596	90.75757575757575	1.7979797979797922
[社交性]-plus-[新奇性]	0.5	4.0	2.0	95.25252525252526	97.05050505050505	1.7979797979797922
[社交性]-plus-[新奇性]	0.5	4.0	2.0	97.94949494949495	99.74747474747474	1.7979797979797922
[社交性]-plus-[新奇性]	1.0	1.0	1.0	136.60606060606062	138.40404040404042	1.7979797979797922
[慎重性]-plus-[新奇性]	0.5	2.0	1.0	73.78787878787878	77.95959595959596	4.171717171717177
[慎重性]-plus-[新奇性]	0.5	4.0	2.0	121.46464646464646	125.63636363636363	4.171717171717162
[慎重性]-plus-[新奇性]	0.5	2.0	1.0	123.84848484848484	127.42424242424242	3.575757575757578
[慎重性]-plus-[新奇性]	0.5	2.0	1.0	72.0	75.57575757575758	3.575757575757578
[慎重性]-plus-[新奇性]	0.5	4.0	2.0	121.46464646464646	125.04040404040404	3.575757575757578
[慎重性]-plus-[新奇性]	0.5	2.0	1.0	73.78787878787878	77.36363636363636	3.575757575757578
[慎重性]-plus-[新奇性]	1.0	1.0	1.0	123.84848484848484	126.82828282828282	2.9797979797979792
[慎重性]-plus-[新奇性]	0.5	2.0	1.0	72.5959595959596	75.57575757575758	2.9797979797979792
[慎重性]-plus-[新奇性]	0.5	4.0	2.0	121.46464646464646	124.44444444444444	2.9797979797979792
[慎重性]-plus-[新奇性]	0.5	2.0	1.0	73.78787878787878	76.76767676767676	2.9797979797979792
[慎重性]-plus-[新奇性]	0.5	2.0	1.0	72.0	74.97979797979798	2.9797979797979792
[慎重性]-plus-[新奇性]	0.8333333333333334	6.0	5.0	106.56565656565655	108.94949494949495	2.3838383838383947
[慎重性]-plus-[新奇性]	0.5	2.0	1.0	73.78787878787878	76.17171717171718	2.3838383838383947
[慎重性]-plus-[新奇性]	1.0	1.0	1.0	123.84848484848484	126.23232323232322	2.3838383838383805
[慎重性]-plus-[新奇性]	1.0	1.0	1.0	121.46464646464646	123.84848484848484	2.3838383838383805
[慎重性]-plus-[新奇性]	0.5	2.0	1.0	72.0	74.38383838383838	2.3838383838383805
[慎重性]-plus-[新奇性]	0.5454545454545454	11.0	6.0	99.41414141414141	101.79797979797979	2.3838383838383805
[慎重性]-plus-[新奇性]	0.5	2.0	1.0	73.1919191919192	75.57575757575758	2.3838383838383805
[慎重性]-plus-[新奇性]	0.5	2.0	1.0	72.5959595959596	74.97979797979798	2.3838383838383805
